Ano;Escola;RA;Ofício Sisconep;Mês de indicação;GND;Valor Indicado;Valor empenhado;Valor pago;COL10;Destinação;CRE;O que foi/será realizado?;Pago em:;Observação;Ordem Bancária;Data de Pagamento;Link Fotos;Escola_Padrao
2025.0;CRE CEILANDIA;Ceilândia;16742.0;Agosto;Custeio;485000.0;485000.0;485000.0;;;;"Matilha - Teatro, Coletivo e Periferia (arte e educação)
CED 06 - 25.000,00
CED 11 - 25.000,00
CEM 04 - 50.000,00
Arte Urbana nas Escolas
CEF 11 - 25.000,00
CED 11 - 25.000,00
CEF 25 - 25.000,00
CEF 20 - 25.000,00
Sarau da 4° nas Escolas
CED 06 - 30.000,00
CEM 04 - 30.000,00";;;2025OB86803;2025-11-27 00:00:00;;CRE CEILÂNDIA
2025.0;CRE CEILANDIA;Ceilândia;17250.0;Setembro;Custeio;100000.0;100000.0;100000.0;;;;"Projetos contemplados pelo Edital Hip Hop nas Escolas: 
Festival Hip Hop nas Escolas: a Lei 10.639 dançada e rimada em ações antirracistas!
CED 17
HIP HOP nas escolas: Soul's de Quebrada - Ceilândia
CEF 31
Batalha do Conhecimento – Hip Hop e Educação Antirracista
CEF 19
PERIFERIA 360° NAS ESCOLAS - 6° Edição
CEE 02";;;2026OB04674;2026-01-19 00:00:00;;CRE CEILÂNDIA
2025.0;CRE GAMA;Gama;13610.0;Fevereiro;Custeio;100000.0;100000.0;100000.0;;;;"África é nóis - Centro Educacional 08 do Gama: R$ 25.000,000
Sarau Sertão Rua - Centro de Ensino Médio Integrado a Educação Profissional do Gama - CEMI : R$ 35.000,00
Ilê de Noiz - Centro Educacional 06 do Gama: R$ 40.000,00​​​";;;2025OB23943;2025-03-26 00:00:00;;CRE GAMA
2025.0;CRE GAMA;Gama;16491.0;Julho;Custeio;120000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE GAMA
2025.0;CRE GAMA;Gama;17250.0;Setembro;Custeio;50000.0;50000.0;50000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
Projeto RAP - Ressocialização, Autonomia e Protagonismo
Unidade de Internação
Hip Hop contra o Racismo
CED 08";;;;;;CRE GAMA
2025.0;CRE GUARA;Guará;13610.0;Fevereiro;Custeio;100000.0;100000.0;100000.0;;;;"Grafita Escolas
CED 03 - Centrão (EQ 17/19, Área Especial, Lote B - Guará II)
CEF 01 (EQ 34/36, Área  Especial, Lote B - Guará II)
Casa GOG CoMvida
CED 04 (QE 09, Área Especial D - Guará)
CEF 08 (EQ 13/15 - Guará II)";;;2025OB23373;2025-03-25 00:00:00;;CRE GUARÁ
2025.0;CRE GUARA;Guará;16491.0;Julho;Custeio;150000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE GUARÁ
2025.0;CRE GUARA;Guará;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;Edital Hip Hop nas Escolas;;;2025OB91718;2025-12-16 00:00:00;;CRE GUARÁ
2025.0;CRE NUCLEO BANDEIRANTE;Riacho Fundo II;17250.0;Setembro;Custeio;50000.0;50000.0;50000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas: 
Festival Diboísmo na Voz - Hip Hop pela Paz nas Escolas
CEF 01

Projeto Ideia de Quê?
CED 02 do Riacho Fundo I";;;;;;CRE NUCLEO BANDEIRANTE
2025.0;CRE PARANOA;Itapoã;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projetos contemplados pelo Edital Hip Hop nas Escolas:
ZILDA ALÉM DOS MUROS
CEF DRa ZILDA ARNS";;;;;;CRE PARANOA
2025.0;CRE PARANOA;Paranoá;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado pelo Edital Hip Hop nas Escolas:
Eficientes - Arte, Cultura Hip Hop Inclusiva e combate a violência no ambiente escolar
CED PAD-DF";;;;;;CRE PARANOA
2025.0;CRE PLANALTINA;Planaltina;16491.0;Julho;Custeio;120000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE PLANALTINA
2025.0;CRE PLANALTINA;Planaltina;17250.0;Setembro;Custeio;50000.0;50000.0;50000.0;;;;"Projetos contemplados pelo Edital Hip Hop nas Escolas:
FEPHHLIMP: Festival Escolar de Promoção do Hip Hop e das Literaturas Marginais e Periféricas
CEM 01
Grafias da Liberdade
CED VALE DO AMANHECER.";;;2025OB93570;2025-12-22 00:00:00;;CRE PLANALTINA
2025.0;CRE PLANALTINA;Planaltina;17250.0;Setembro;Custeio;80000.0;80000.0;80000.0;;;;"Projeto Festival Latinidades na Escola
CED Stella dos Cherubins Guimarães Trois";;;2025OB93570;2025-12-22 00:00:00;;CRE PLANALTINA
2025.0;CRE RECANTO DAS EMAS;Recanto das Emas;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
CRIA DA CIDADE - SEMANA DO HIP HOP NAS ESCOLAS
Centro Educacional 104";;;;;;CRE RECANTO DAS EMAS
2025.0;CRE RECANTO DAS EMAS;Recanto das Emas;16491.0;Julho;Custeio;165000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE RECANTO DAS EMAS
2025.0;CRE SAMAMBAIA;Samambaia;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
Hip Hop nas escolas - Macunaíma em Rimas e Cores: Releitura pelo Hip Hop
CEM 304";;;2025OB93599;2025-12-22 00:00:00;;CRE SAMAMBAIA
2025.0;CRE SAMAMBAIA;Samambaia;16491.0;Julho;Custeio;80000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE SAMAMBAIA
2025.0;CRE SAMAMBAIA;Samambaia;16492.0;Julho;Capital;300000.0;300000.0;300000.0;;;;A Regional encaminhou o Ofício Nº 79/2026 - SEE/CRESAMAMBAIA informando qual seria a destinação do recurso.;;;2025OB91714;2025-12-16 00:00:00;https://drive.google.com/file/d/14n-B7-c_-tYvEgCblp_fzTOpzZXEUgce/view?usp=sharing;CRE SAMAMBAIA
2025.0;CRE SANTA MARIA;Santa Maria;16491.0;Julho;Custeio;250000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE SANTA MARIA
2025.0;CRE SANTA MARIA;Santa Maria;16492.0;Julho;Capital;90000.0;90000.0;90000.0;;;;"Projeto “UISM Audiovisual: Cena na Medida”; Soluções Sustentáveis & Empreendedoras Aquaponia e Piscicultura na
Horta da UISM";;;2025OB93565;2025-12-22 00:00:00;;CRE SANTA MARIA
2025.0;CRE SANTA MARIA;Santa Maria;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
Profissionais na Lata
CED GESNER TEIXEIRA";;;2025OB93586;2025-12-22 00:00:00;;CRE SANTA MARIA
2025.0;CRE SAO SEBASTIAO;São Sebastião;16491.0;Julho;Custeio;405000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE SAO SEBASTIAO
2025.0;CRE SAO SEBASTIAO;São Sebastião;17250.0;Setembro;Custeio;50000.0;50000.0;50000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
A Rua Ensina: cinco elementos, mil caminhos
CED São Francisco;
EDUCAÇÃO DE QUEBRADA
CED São Bartolomeu";;;;;;CRE SAO SEBASTIAO
2025.0;CRE SOBRADINHO;Sobradinho;16491.0;Julho;Custeio;80000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE SOBRADINHO
2025.0;CRE SOBRADINHO;Sobradinho;17250.0;Setembro;Custeio;75000.0;75000.0;75000.0;;;;"Projetos contemplados no Edital Hip Hop nas Escolas:
A Rua Ensina: cinco elementos, mil caminhos
CEM 01 de Sobradinho
HIP HOP NA ESCOLA COM DJ HOOL RAMOS
CED 08 de Sobradinho

Minas Presente
CEM 02 de Sobradinho";;;2025OB93585;2025-12-22 00:00:00;;CRE SOBRADINHO
2025.0;CRE TAGUATINGA;Taguatinga;16491.0;Julho;Custeio;100000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE TAGUATINGA
2025.0;CRE TAGUATINGA;Taguatinga;16491.0;Julho;Custeio;50000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE TAGUATINGA
2025.0;CRE TAGUATINGA;Taguatinga;16491.0;Julho;Custeio;80000.0;;;;;;Recurso autorizado pela Serp, mas não desbloqueado pela Serp.;;;;;;CRE TAGUATINGA
2025.0;CRE TAGUATINGA;Taguatinga;16492.0;Julho;Capital;80000.0;80000.0;80000.0;;;;A indicar;;;00080-00332255/2025-15;;;CRE TAGUATINGA
2025.0;CRE TAGUATINGA;Taguatinga;17250.0;Setembro;Custeio;25000.0;25000.0;25000.0;;;;"Projeto contemplado no Edital Hip Hop nas Escolas:
A Arte da Discotecagem
CEF 05";;;2026OB04675;2026-01-19 00:00:00;;CRE TAGUATINGA
2025.0;EC 02 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;"Cobertura na entrada da escola; cobetura de parte do pátio; aquisição de 4 armários";;;2025OB23368;2025-03-25 00:00:00;;EC 02 DO GAMA
2025.0;EC 03 DE PLANALTINA;Planaltina;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2026OB04680;2026-01-19 00:00:00;;EC 03 DE PLANALTINA
2025.0;EC 06 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB89109;2025-04-12 00:00:00;;EC 06 DE CEILANDIA
2025.0;EC 08 DE TAGUATINGA;Taguatinga;16492.0;Julho;Capital;60000.0;60000.0;60000.0;;;;;;;2025OB93584;2025-12-22 00:00:00;;EC 08 DE TAGUATINGA
2025.0;EC 10 DE SOBRADINHO;Sobradinho;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;;;;EC 10 DE SOBRADINHO
2025.0;EC 10 DO GAMA;Gama;16809.0;Agosto;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB87726;2025-01-12 00:00:00;;EC 10 DO GAMA
2025.0;EC 108 DE SAMAMBAIA;Samambaia;14782.0;Abril;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB38518;2025-05-20 00:00:00;;EC 108 DE SAMAMBAIA
2025.0;EC 12 DO GAMA;Gama;16743.0;Agosto;Custeio;20000.0;20000.0;20000.0;;;;;;;2025OB87715;2025-01-12 00:00:00;;EC 12 do Gama
2025.0;EC 12 DO GAMA;Gama;16492.0;Julho;Capital;40000.0;40000.0;40000.0;;;;;;;2025OB89348;2025-04-12 00:00:00;;EC 12 do Gama
2025.0;EC 14 DE PLANALTINA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23372;2025-03-25 00:00:00;;EC 14 de Planaltina
2025.0;EC 16 DE PLANALTINA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Colocação de bancos e mesas de concretos;;;2025OB23371;2025-03-25 00:00:00;;EC 16 de Planaltina
2025.0;EC 17 DE SOBRADINHO;Sobradinho;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;;;;EC 17 de Sobradinho
2025.0;EC 18 DO GAMA;Gama;16743.0;Agosto;Custeio;30000.0;50000.0;;;;;;;;;;EC 18;EC 18 do Gama
2025.0;EC 18 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23574;2025-03-25 00:00:00;;EC 18 do Gama
2025.0;EC 18 DO GAMA;Gama;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB90939;2025-11-12 00:00:00;;EC 18 do Gama
2025.0;EC 22 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;20000.0;20000.0;20000.0;;;;;;;2026OB04695;2026-01-19 00:00:00;;EC 22 DE CEILANDIA
2025.0;EC 22 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;"Grama sintetica e organica; Pintura do Parquinho; Bancos e mesa de concreto; mesa de ping pong de concreto.";;;2025OB23766;2025-03-26 00:00:00;EC 22 do Gama;EC 22 DO GAMA
2025.0;EC 24 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB89108;2025-04-12 00:00:00;;EC 24 DE CEILANDIA
2025.0;EC 28 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB23708;2025-03-26 00:00:00;;EC 28 DO GAMA
2025.0;EC 29 DO GAMA;Gama;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Compra de materiais de papelaria e itens pedagógicos.;;;2025OB23765;2025-03-26 00:00:00;EC 29 Gama;EC 29 do Gama
2025.0;EC 34 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB88471;2025-03-12 00:00:00;;EC 34 DE CEILANDIA
2025.0;EC 35 DE CEILANDIA;Ceilândia;14781.0;Abril;Custeio;50000.0;50000.0;50000.0;;;;;;;2025OB38657;2025-05-21 00:00:00;;EC 35 de Ceilândia
2025.0;EC 35 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;;;;;;;;;;;EC 35 de Ceilândia
2025.0;EC 35 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB91705;2025-12-16 00:00:00;;EC 35 de Ceilândia
2025.0;EC 408 DE SAMAMBAIA;Samambaia;14782.0;Abril;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB38522;2025-05-20 00:00:00;;EC 408 de Samambaia
2025.0;EC 43 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB88468;2025-03-12 00:00:00;;EC 43 DE CEILANDIA
2025.0;EC 48 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;20000.0;20000.0;;;;;;;;;;;EC 48 de Ceilândia
2025.0;EC 48 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;30000.0;30000.0;;;;;;;;;;;EC 48 de Ceilândia
2025.0;EC 48 DE CEILANDIA;Ceilândia;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB91709;2025-12-16 00:00:00;;EC 48 de Ceilândia
2025.0;EC 50 DE CEILANDIA;Ceilândia;16749.0;Agosto;Custeio;10000.0;10000.0;;;;;;;;2025OB88466;2025-03-12 00:00:00;;EC 50 de Ceilândia
2025.0;EC 502 DO ITAPOA PARQUE;Paranoá;16492.0;Julho;Capital;100000.0;100000.0;100000.0;;;;;;;2025OB93572;2025-12-22 00:00:00;;EC 502 DO ITAPOA PARQUE
2025.0;EC 56 DE CEILANDIA;Ceilândia;14781.0;Abril;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB39155;2025-05-22 00:00:00;;EC 56 de Ceilândia
2025.0;EC 66 DE CEILANDIA;Sol Nascente/Pôr do Sol;16749.0;Agosto;Custeio;40000.0;40000.0;40000.0;;;;;;;2025OB91702;2025-12-16 00:00:00;;EC 66 DE CEILANDIA
2025.0;EC AGUILHADA;São Sebastião;16743.0;Agosto;Custeio;50000.0;50000.0;;;;;;;;;;;EC AGUILHADA
2025.0;EC APRODARMAS;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;Manutenção e reforma da sala dos coordenaores;;;2025OB23627;2025-03-25 00:00:00;;EC APRODARMAS
2025.0;EC CACHOEIRINHA;São Sebastião;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB91716;2025-12-16 00:00:00;;EC CACHOEIRINHA
2025.0;EC COPERBRAS;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;"Compra de materiais pedagógicos diversos para poder
atender melhor o processo de ensino e aprendizagem ora
realizados na escola.""";;;2025OB23956;2025-03-26 00:00:00;;EC COPERBRAS
2025.0;EC ESTANCIA DO PIPIRIPAU;Planaltina;16809.0;Agosto;Capital;10000.0;10000.0;10000.0;;;;;;;2025OB87449;2025-01-12 00:00:00;;EC ESTANCIA DO PIPIRIPAU
2025.0;EC KANEGAE;Riacho Fundo I;16743.0;Agosto;Custeio;40000.0;40000.0;40000.0;;;;Via Regional;;;2025OB86806;2025-11-27 00:00:00;;EC KANEGAE
2025.0;EC MORRO DA CRUZ;São Sebastião;16809.0;Agosto;Capital;10000.0;10000.0;10000.0;;;;;;;2025OB95556;2025-12-29 00:00:00;;EC MORRO DA CRUZ
2025.0;EC P NORTE;Sol Nascente/Pôr do Sol;16809.0;Agosto;Capital;30000.0;30000.0;30000.0;;;;;;;2025OB95551;2025-12-29 00:00:00;;EC P NORTE
2025.0;EC PARANA;Planaltina;13610.0;Fevereiro;Custeio;50000.0;50000.0;50000.0;;;;"Reforma de áreas de convivência.
Troca de Grelhas de escoamento de águas pluviais dos corredores laterais.
Desenvolvimento de Projetos Educacionais";;;2025OB23575;2025-03-25 00:00:00;;EC PARANÁ
2025.0;EC PONTE ALTA DE CIMA;Gama;16743.0;Agosto;Custeio;30000.0;30000.0;30000.0;;;;;;;2025OB87515;2025-01-12 00:00:00;;EC PONTE ALTA DE CIMA
2025.0;EC PONTE ALTA DE CIMA;Gama;16492.0;Julho;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB91717;2025-12-16 00:00:00;;EC PONTE ALTA DE CIMA
2025.0;ESC DO PARQUE DA CIDADE PROEM;Plano Piloto;14781.0;Abril;Custeio;60000.0;60000.0;60000.0;;;;;;;2025OB38533;2025-05-20 00:00:00;;Escola do Parque da Cidade - PROEM
2025.0;ESC MENINOS E MENINAS DO PARQUE;Plano Piloto;14782.0;Abril;Capital;50000.0;50000.0;50000.0;;;;;;;2025OB38527;2025-05-20 00:00:00;;Escola Meninos e Meninas do Parque
2026.0;EC 21 de Ceilândia;Ceilândia;18452.0;Janeiro;Custeio;30000.0;;;;;Ceilândia;Construção de nova estação de energia de alta tensão;;;;;;EC 21 de Ceilândia
2026.0;EC 21 de Ceilândia;Ceilândia;18453.0;Janeiro;Capital;80000.0;;;;;Ceilândia;Aquisição de transformador;;;;;;EC 21 de Ceilândia
2026.0;Coordenação Regional de Ceilândia (CED 17 de Ceilândia);Ceilândia;18452.0;Janeiro;Custeio;100000.0;;;;;Ceilândia;Reforma da sala multi para transformá-la em auditório, reforma secretaria;;;;;;CED 17 DE CEILANDIA
2026.0;Coordenação Regional de Ceilândia (CED 17 de Ceilândia);Ceilândia;18453.0;Janeiro;Capital;60000.0;;;;;Ceilândia;Cadeiras acolchoadas para o auditório e sinal sonoro musical;;;;;;CED 17 DE CEILANDIA
2026.0;CEF Zilda Arns;Itapoã;18452.0;Janeiro;Custeio;40000.0;;;;;Paranoá;Reforma do parque infantil;;;;;;CEF Zilda Arns
2026.0;CEF Zilda Arns;Itapoã;18453.0;Janeiro;Capital;70000.0;;;;;Paranoá;A ser indicado pela escola;;;;;;CEF Zilda Arns
2026.0;CED Darcy Ribeiro;Paranoá;18453.0;Janeiro;Capital;40000.0;;;;;Paranoá;Reforma estrutural;;;;;;CED Darcy Ribeiro
2026.0;CEM 01 Paranoá;Paranoá;18453.0;Janeiro;Capital;60000.0;;;;;Paranoá;Demanda da escola;;;;;;CEM 01 PARANOA
2026.0;Escola Bilíngue de Plano Piloto;Plano Piloto;18453.0;Janeiro;Capital;50000.0;;;;;Plano Piloto;Despesas de custeio a serem definidas pela escola, observando a legislação do PDAF;;;;;;ESCOLA BILINGUE DE PLANO PILOTO
2026.0;Centro de Ensino Especial para Deﬁcientes Visuais;Plano Piloto;18453.0;Janeiro;Capital;50000.0;;;;;Plano Piloto;Despesas de custeio a serem definidas pela escola, observando a legislação do PDAF;;;;;;CEE PARA DEFICIENTES VISUAIS
2026.0;CED 203 do Recanto das Emas;Recanto das Emas;18452.0;Janeiro;Custeio;60000.0;;;;;Recanto das Emas;Despesas de custeio a serem definidas pela escola, observando a legislação do PDAF;;;;;;CED 203 DO RECANTO DAS EMAS
2026.0;Coordenação Regional de Ensino de São Sebastião (CEM 01);São Sebastião;18452.0;Janeiro;Custeio;50000.0;;;;CRE;São Sebastião;"Capoeira nas Escolas (CEM 01) - Hugo (50 mil)
";;;;;;CEM 01 DE SAO SEBASTIAO
2026.0;Coordenação Regional de Ensino de São Sebastião (CED São Bartolomeu);São Sebastião;18452.0;Janeiro;Custeio;25000.0;;;;CRE;São Sebastião;Blues na Escola: Música e educação em Harmonia (CED São Bartolomeu e CEF do Bosque) - Cabral/Cláudia (50 mil);;;;;;CED SAO BARTOLOMEU
2026.0;Coordenação Regional de Ensino de São Sebastião (CEF do Bosque);São Sebastião;18452.0;Janeiro;Custeio;25000.0;;;;CRE;São Sebastião;Blues na Escola: Música e educação em Harmonia (CED São Bartolomeu e CEF do Bosque) - Cabral/Cláudia (50 mil);;;;;;CEF DO BOSQUE
2026.0;Coordenação Regional de Ensino de São Sebastião (CED São Francisco);São Sebastião;18452.0;Janeiro;Custeio;50000.0;;;;CRE;São Sebastião;Afoxé Ogum Pá (CED São Francisco e CEM 01) - Cláudia/Mãe Dora (100 mil);;;;;;CED SAO FRANCISCO
2026.0;Coordenação Regional de Ensino de São Sebastião (CEM 01);São Sebastião;18452.0;Janeiro;Custeio;50000.0;;;;CRE;São Sebastião;Afoxé Ogum Pá (CED São Francisco e CEM 01) - Cláudia/Mãe Dora (100 mil);;;;;;CEM 01 DE SAO SEBASTIAO
2026.0;CEF 01 do Jardins Mangueiral;São Sebastião;18453.0;Janeiro;Capital;50000.0;;;;;São Sebastião;Parquinho da escola e sistema de som e wifi;;;;;;CEF 01 DO JARDINS MANGUEIRAL
2026.0;Escola Bilíngue de Taguatinga;Taguatinga;18453.0;Janeiro;Capital;40000.0;;;;;Taguatinga;Despesas de custeio a serem definidas pela escola, observando a legislação do PDAF;;;;;;ESCOLA BILINGUE DE TAGUATINGA
2026.0;CEF 08 de Taguatinga;Taguatinga;18452.0;Janeiro;Custeio;70000.0;;;;;Taguatinga;Revitalização das salas de aula com substituição de forro de PVC por Drywall;;;;;;CEF 08 DE TAGUATINGA
2026.0;CEF 02 do Arapoanga;Arapoanga;19557.0;Março;Custeio;50000.0;;;;;Planaltina;Manutenções na escola;;;;;;CEF 02 do Arapoanga
2026.0;EC 09 de Brazlândia;Brazlândia;19556.0;Março;Custeio;50000.0;;;;;Brazlândia;Contratações de serviços para melhorias na escola;;;;;;EC 09 DE BRAZLANDIA
2026.0;EC 56 de Ceilândia;Ceilândia;19555.0;Março;Capital;43200.0;;;;;Ceilândia;Aquisição de equipamentos;;;;;;EC 56 de Ceilândia
2026.0;CAIC PROFESSOR ANÍSIO TEIXEIRA;Ceilândia;19556.0;Março;Custeio;50000.0;;;;;Ceilândia;Manutenções na escola;;;;;;CAIC PROFESSOR ANÍSIO TEIXEIRA
2026.0;EC 29 de Ceilândia;Ceilândia;19555.0;Março;Capital;50000.0;;;;;Ceilândia;Aquisição de equipamentos;;;;;;EC 29 de Ceilândia
2026.0;EC 01 de Ceilândia;Ceilândia;19555.0;Março;Capital;50000.0;;;;;Ceilândia;Aquisição de equipamentos;;;;;;EC 01 de Ceilândia
2026.0;CEF 31 de Ceilândia;Ceilândia;19555.0;Março;Capital;50000.0;;;;;Ceilândia;Aquisição de mobiliários;;;;;;CEF 31 de Ceilândia
2026.0;EC 01 de Ceilândia;Ceilândia;19556.0;Março;Custeio;35000.0;;;;;Ceilândia;Realização de projeto pedagógico;;;;;;EC 01 de Ceilândia
2026.0;EC 35 de Ceilândia;Ceilândia;19556.0;Março;Custeio;50000.0;;;;;Ceilândia;Manutenções na escola;;;;;;EC 35 de Ceilândia
2026.0;CEF 19 de Ceilândia;Ceilândia;19555.0;Março;Capital;50000.0;;;;;Ceilândia;Aquisição de bens permanentes;;;;;;CEF 19 de Ceilândia
2026.0;EC 13 de Ceilândia;Ceilândia;19555.0;Março;Capital;50000.0;;;;;Ceilândia;Aquisição de equipamentos;;;;;;EC 13 de Ceilândia
2026.0;CEM 02 de Ceilândia;Ceilândia;19556.0;Março;Custeio;50000.0;;;;;Ceilândia;Manutenções na escola e aquisições de materiais;;;;;;CEM 02 de Ceilândia
2026.0;EC 12 do Gama;Gama;;Março;Custeio;50000.0;;;;;Gama;Manutenções na sala de recursos;;;;;;EC 12 do Gama
2026.0;EC 18 do Gama;Gama;;Março;Custeio;50000.0;;;;;Gama;Manutenções na escola;;;;;;EC 18 do Gama
2026.0;CEF 10 do Gama;Gama;;Março;Custeio;50000.0;;;;;Gama;Manutenções na escola;;;;;;CEF 10 do Gama
2026.0;EC 29 do Gama;Gama;19554.0;Março;Capital;50000.0;;;;;Gama;Aquisição de mobiliários e equipamentos;;;;;;EC 29 do Gama
2026.0;CEM 01 do Gama;Gama;19554.0;Março;Capital;50000.0;;;;;Gama;Aquisição de mobiliários;;;;;;CEM 01 do Gama
2026.0;CEF PONTE ALTA DO BAIXO;Gama;;Março;Custeio;50000.0;;;;;Gama;Manutenções na escola e aquisição de materiais;;;;;;CEF PONTE ALTA DO BAIXO
2026.0;CEF 01 do Gama;Gama;19554.0;Março;Capital;50000.0;;;;;Gama;Aquisição de equipamentos de tecnologia/robótica;;;;;;CEF 01 do Gama
2026.0;CEM 02 do Gama;Gama;;Março;Custeio;50000.0;;;;;Gama;Realização de atividades com alunos;;;;;;CEM 02 do Gama
2026.0;CEF TAMANDUÁ;Gama;;Março;Custeio;50000.0;;;;;Gama;Manutenções na escola;;;;;;CEF TAMANDUÁ
2026.0;EC 21 do Gama;Gama;;Março;Custeio;50000.0;;;;;Gama;Manutenções na escola;;;;;;EC 21 do Gama
2026.0;CEF 15 do Gama;Gama;19554.0;Março;Capital;45000.0;;;;;Gama;Melhoria da infraestrutura para o Programa de Desenvolvimento Corporal e Atividades Recreativas;;;;;;CEF 15 do Gama
2026.0;Coordenação Regional de Enisno do Gama;Gama;19554.0;Março;Capital;10000.0;;;;;Gama;Objeto a ser definido pela unidade;;;;;;CRE GAMA
2026.0;CED 01 do Guará;Guará;;Março;Custeio;50000.0;;;;;Guará;Manutenções na escola;;;;;;CED 01 do Guará
2026.0;CEF DOUTORA ZILDA ARNS;Itapoã;;Março;Custeio;50000.0;;;;;Paranoá;Manutenções na escola;;;;;;CEF Zilda Arns
2026.0;EC ITAPETI;Paranoá;;Março;Custeio;50000.0;;;;;Paranoá;Manutenções e revitalizações na escola;;;;;;EC ITAPETI
2026.0;CEF 02 do Paranoá;Paranoá;;Março;Custeio;50000.0;;;;;Paranoá;Aquisição de materiais para projetos;;;;;;CEF 02 DO PARANOA
2026.0;CEF NOSSA SENHORA DE FÁTIMA;Planaltina;19557.0;Março;Custeio;50000.0;;;;;Planaltina;Aquisição de material de apoio pedagógico e manutenção de bens duráveis e patrimonial;;;;;;CEF NOSSA SENHORA DE FÁTIMA
2026.0;EC 05 de Planaltina;Planaltina;19557.0;Março;Custeio;50000.0;;;;;Planaltina;Manutenções na escola;;;;;;EC 05 de Planaltina
2026.0;CED POMPÍLIO MARQUES DE SOUZA;Planaltina;19557.0;Março;Custeio;50000.0;;;;;Planaltina;Manutenções na escola;;;;;;CED POMPÍLIO MARQUES DE SOUZA
2026.0;EC PARANÁ;Planaltina;19557.0;Março;Custeio;50000.0;;;;;Planaltina;Projeto Escola Classe Paraná: uma escola sustentável;;;;;;EC PARANÁ
